pos_x,pos_y,disp_x,disp_y,disp_xy_indi
12.0,18.0,1.6173343658447266,-3.1731014251708984,3.561508543491641
12.0,24.0,-1.180093765258789,-1.3201541900634766,1.7707140876902798
12.0,30.0,-0.6192111968994141,-1.9509544372558594,2.0468624093020837
12.0,36.0,-0.708648681640625,-1.8949470520019531,2.023118208084216
12.0,42.0,-2.6251230239868164,0.32137298583984375,2.6447214384681996
12.0,48.0,-7.133236408233643,3.7368316650390625,8.052761796339725
12.0,54.0,-6.862508296966553,2.565105438232422,7.326239556224211
12.0,60.0,-8.043357849121094,2.7145423889160156,8.489072144247555
12.0,66.0,-5.961231231689453,1.2294464111328125,6.086691734884979
12.0,72.0,1.1481094360351562,-2.5296173095703125,2.7779703040152732
12.0,78.0,-5.934253215789795,3.5097808837890625,6.894484975784823
12.0,84.0,-0.5913047790527344,4.38739013671875,4.427056985572647
12.0,90.0,5.55291748046875,-1.1646194458007812,5.6737316642957945
12.0,96.0,1.1943531036376953,2.739105224609375,2.988172814221321
12.0,102.0,5.476306915283203,-1.2458267211914062,5.616228418575331
12.0,108.0,5.421195983886719,-1.6203384399414062,5.658167773728633
12.0,114.0,3.549435615539551,1.7363510131835938,3.9513805220257288
12.0,120.0,7.89940071105957,-4.3498687744140625,9.017865043817796
12.0,126.0,5.742317199707031,-2.4992141723632812,6.262609544063296
12.0,132.0,6.16096305847168,-3.479095458984375,7.075420200990074
12.0,138.0,5.80634880065918,-3.190887451171875,6.625364074597142
12.0,144.0,5.589719772338867,-6.0263671875,8.21961487004426
12.0,150.0,5.650455474853516,-4.335723876953125,7.122229188286734
12.0,156.0,5.582908630371094,-4.95001220703125,7.461332965685852
12.0,162.0,4.825832366943359,-3.34222412109375,5.870189103381512
12.0,168.0,3.4557857513427734,-4.4012603759765625,5.595850968023102
12.0,174.0,3.776432991027832,-4.5186004638671875,5.8889045065940895
12.0,180.0,-7.260263919830322,3.9971466064453125,8.287859384606332
12.0,186.0,-7.210843086242676,4.1381988525390625,8.313900874894372
12.0,192.0,-9.760937690734863,6.556976318359375,11.75881979800414
12.0,198.0,-11.448160171508789,12.686477661132812,17.08821484997605
12.0,204.0,-10.788459777832031,11.931243896484375,16.0855663653878
12.0,210.0,-11.297691345214844,13.65966796875,17.726374664556687
12.0,216.0,-13.984516143798828,12.152847290039062,18.52723371232683
12.0,222.0,-15.954954147338867,8.646026611328125,18.147020086159596
12.0,228.0,-22.472476959228516,22.7532958984375,31.980067150100066
12.0,234.0,-21.468517303466797,14.99462890625,26.186563944996703
12.0,240.0,-11.443316459655762,16.036224365234375,19.700507188597076
12.0,246.0,-9.348504066467285,1.637603759765625,9.490852140601174
12.0,252.0,-8.502229690551758,0.407318115234375,8.511980836321117
12.0,258.0,-8.643903732299805,-2.316986083984375,8.949050019227949
12.0,264.0,-7.882272243499756,-1.53619384765625,8.030573283285795
12.0,270.0,-6.771398544311523,-1.391754150390625,6.9129456717837545
12.0,276.0,-7.133686542510986,-1.92755126953125,7.389515382179936
